seed,exp_num,retinal_quadrant,experimenter,animgender,animgender_a,animgender_b,age_week,age_week_a,age_week_b,age_week_diff,field_0_distance_um,field_1_distance_um,field_2_distance_um,field_distance_um_mean,field_distance_um_max,date_a,date_b,train_field_id,test_field_id,num_train,num_test,num_train_fields,num_test_fields,num_train_retinas,num_test_retinas,train_accuracy_cell,test_accuracy_cell,test_accuracy_field,test_accuracy_retina
11,1,any,Gonschorek,any,male,female,,16.0,16.0,0.0,599.902120349645,853.9768795465133,,726.9394999480792,853.9768795465133,2022-01-19,2022-02-24,1,0,150,170,2,2,2,2,1.0,0.6470588235294118,1.0,1.0
11,1,any,Gonschorek,any,male,female,,14.0,16.0,2.0,,,,,,2022-01-25,2022-02-15,0,1,160,156,2,2,2,2,1.0,0.6217948717948718,0.5,0.5
11,1,any,Gonschorek,any,male,female,,14.0,16.0,2.0,,,,,,2022-01-25,2022-02-15,1,0,156,160,2,2,2,2,1.0,0.66875,1.0,1.0
11,1,any,Gonschorek,any,male,female,,14.0,10.0,4.0,,,,,,2022-01-25,2022-02-18,0,1,160,156,2,2,2,2,1.0,0.7051282051282052,1.0,1.0
11,1,any,Gonschorek,any,male,female,,14.0,10.0,4.0,,,,,,2022-01-25,2022-02-18,1,0,156,160,2,2,2,2,1.0,0.7875,1.0,1.0
11,1,any,Gonschorek,any,male,female,,14.0,16.0,2.0,,,,,,2022-01-25,2022-02-24,0,1,160,156,2,2,2,2,1.0,0.5641025641025641,0.5,0.5
11,1,any,Gonschorek,any,male,female,,14.0,16.0,2.0,,,,,,2022-01-25,2022-02-24,1,0,156,160,2,2,2,2,1.0,0.58125,1.0,1.0
11,1,any,Gonschorek,any,female,female,,16.0,10.0,6.0,1150.4080361332667,304.10820442730585,,727.2581202802862,1150.4080361332667,2022-02-15,2022-02-18,0,1,178,188,2,2,2,2,1.0,0.6223404255319149,1.0,1.0
11,1,any,Gonschorek,any,female,female,,16.0,10.0,6.0,1150.4080361332667,304.10820442730585,,727.2581202802862,1150.4080361332667,2022-02-15,2022-02-18,1,0,188,178,2,2,2,2,1.0,0.5955056179775281,0.5,0.5
11,1,any,Gonschorek,any,female,female,,16.0,16.0,0.0,1048.7422869323045,1262.4989660193787,,1155.6206264758416,1262.4989660193787,2022-02-15,2022-02-24,0,1,178,188,2,2,2,2,1.0,0.526595744680851,0.5,0.5
11,1,any,Gonschorek,any,female,female,,16.0,16.0,0.0,1048.7422869323045,1262.4989660193787,,1155.6206264758416,1262.4989660193787,2022-02-15,2022-02-24,1,0,188,178,2,2,2,2,1.0,0.5842696629213483,0.5,0.5
11,1,any,Gonschorek,any,female,female,,10.0,16.0,6.0,1163.1103130829852,1349.5064357015863,,1256.3083743922857,1349.5064357015863,2022-02-18,2022-02-24,0,1,178,196,2,2,2,2,1.0,0.5714285714285714,0.5,0.5
11,1,any,Gonschorek,any,female,female,,10.0,16.0,6.0,1163.1103130829852,1349.5064357015863,,1256.3083743922857,1349.5064357015863,2022-02-18,2022-02-24,1,0,196,178,2,2,2,2,1.0,0.5786516853932584,0.5,0.5
11,1,any,Schwerd-Kleine,any,female,male,,14.0,15.0,1.0,,,,,,2021-07-26,2023-02-08,0,1,118,148,2,2,2,2,1.0,0.6418918918918919,1.0,1.0
11,1,any,Schwerd-Kleine,any,female,male,,14.0,15.0,1.0,,,,,,2021-07-26,2023-02-08,1,0,148,118,2,2,2,2,1.0,0.5169491525423728,0.5,0.5
11,1,any,Schwerd-Kleine,any,female,male,,14.0,14.0,0.0,,,,,,2021-07-26,2023-02-15,0,1,106,122,2,2,2,2,1.0,0.7704918032786885,1.0,1.0
11,1,any,Schwerd-Kleine,any,female,male,,14.0,14.0,0.0,,,,,,2021-07-26,2023-02-15,1,0,122,106,2,2,2,2,1.0,0.6792452830188679,0.5,0.5
11,1,any,Schwerd-Kleine,any,male,male,,15.0,14.0,1.0,,,,,,2023-02-08,2023-02-15,0,1,106,122,2,2,2,2,1.0,0.6885245901639344,1.0,1.0
11,1,any,Schwerd-Kleine,any,male,male,,15.0,14.0,1.0,,,,,,2023-02-08,2023-02-15,1,0,122,106,2,2,2,2,1.0,0.6509433962264151,0.5,0.5
11,1,any,Szatko,any,female,male,,13.0,5.0,8.0,1924.7224765144713,1357.886775250426,,1641.3046258824486,1924.7224765144713,2020-03-03,2020-05-29,0,1,164,184,2,2,2,2,1.0,0.6630434782608695,1.0,1.0
11,1,any,Szatko,any,female,male,,13.0,5.0,8.0,1924.7224765144713,1357.886775250426,,1641.3046258824486,1924.7224765144713,2020-03-03,2020-05-29,1,0,184,164,2,2,2,2,1.0,0.5609756097560976,0.5,0.5
11,1,any,Szatko,any,female,female,,13.0,4.0,9.0,456.4557529487387,747.8708615797248,,602.1633072642317,747.8708615797248,2020-03-03,2020-10-21,0,1,226,194,2,2,2,2,1.0,0.5412371134020618,0.5,0.5
11,1,any,Szatko,any,female,female,,13.0,4.0,9.0,456.4557529487387,747.8708615797248,,602.1633072642317,747.8708615797248,2020-03-03,2020-10-21,1,0,194,226,2,2,2,2,1.0,0.5973451327433629,0.5,0.5
11,1,any,Szatko,any,female,female,,13.0,6.0,7.0,1257.6035941424468,1864.7685562557085,,1561.1860751990775,1864.7685562557085,2020-03-03,2020-10-30,0,1,232,190,2,2,2,2,1.0,0.5263157894736842,0.5,0.5
11,1,any,Szatko,any,female,female,,13.0,6.0,7.0,1257.6035941424468,1864.7685562557085,,1561.1860751990775,1864.7685562557085,2020-03-03,2020-10-30,1,0,190,232,2,2,2,2,1.0,0.47413793103448276,0.5,0.5
11,1,any,Szatko,any,female,female,,13.0,7.0,6.0,783.0581344957728,263.90113300249396,,523.4796337491334,783.0581344957728,2020-03-03,2021-09-29,0,1,170,168,2,2,2,2,1.0,0.7678571428571429,1.0,1.0
11,1,any,Szatko,any,female,female,,13.0,7.0,6.0,783.0581344957728,263.90113300249396,,523.4796337491334,783.0581344957728,2020-03-03,2021-09-29,1,0,168,170,2,2,2,2,1.0,0.6529411764705882,1.0,1.0
11,1,any,Szatko,any,male,female,,5.0,4.0,1.0,2204.742165515052,2066.789993782629,,2135.766079648841,2204.742165515052,2020-05-29,2020-10-21,0,1,164,184,2,2,2,2,1.0,0.4891304347826087,0.5,0.5
11,1,any,Szatko,any,male,female,,5.0,4.0,1.0,2204.742165515052,2066.789993782629,,2135.766079648841,2204.742165515052,2020-05-29,2020-10-21,1,0,184,164,2,2,2,2,1.0,0.524390243902439,0.5,0.5
11,1,any,Szatko,any,male,female,,5.0,6.0,1.0,1526.3499977397057,1548.4794638612423,,1537.414730800474,1548.4794638612423,2020-05-29,2020-10-30,0,1,164,184,2,2,2,2,1.0,0.3967391304347826,0.5,0.5
11,1,any,Szatko,any,male,female,,5.0,6.0,1.0,1526.3499977397057,1548.4794638612423,,1537.414730800474,1548.4794638612423,2020-05-29,2020-10-30,1,0,184,164,2,2,2,2,1.0,0.4146341463414634,0.5,0.5
11,1,any,Szatko,any,male,female,,5.0,7.0,2.0,1271.350465921966,1551.8350639162657,,1411.5927649191158,1551.8350639162657,2020-05-29,2021-09-29,0,1,164,168,2,2,2,2,1.0,0.8630952380952381,1.0,1.0
11,1,any,Szatko,any,male,female,,5.0,7.0,2.0,1271.350465921966,1551.8350639162657,,1411.5927649191158,1551.8350639162657,2020-05-29,2021-09-29,1,0,168,164,2,2,2,2,1.0,0.7378048780487805,1.0,1.0
11,1,any,Szatko,any,female,female,,4.0,6.0,2.0,1184.361045627557,2150.576886419083,,1667.46896602332,2150.576886419083,2020-10-21,2020-10-30,0,1,226,190,2,2,2,2,1.0,0.3684210526315789,0.5,0.5
11,1,any,Szatko,any,female,female,,4.0,6.0,2.0,1184.361045627557,2150.576886419083,,1667.46896602332,2150.576886419083,2020-10-21,2020-10-30,1,0,190,226,2,2,2,2,1.0,0.3584070796460177,0.5,0.5
11,1,any,Szatko,any,female,female,,4.0,7.0,3.0,948.746417753448,516.0754828511037,,732.4109503022759,948.746417753448,2020-10-21,2021-09-29,0,1,170,168,2,2,2,2,1.0,0.5,0.5,0.5
11,1,any,Szatko,any,female,female,,4.0,7.0,3.0,948.746417753448,516.0754828511037,,732.4109503022759,948.746417753448,2020-10-21,2021-09-29,1,0,168,170,2,2,2,2,1.0,0.47058823529411764,0.5,0.5
11,1,any,Szatko,any,female,female,,6.0,7.0,1.0,651.8078259732695,1832.3876040838086,,1242.097715028539,1832.3876040838086,2020-10-30,2021-09-29,0,1,170,168,2,2,2,2,1.0,0.6666666666666666,1.0,1.0
11,1,any,Szatko,any,female,female,,6.0,7.0,1.0,651.8078259732695,1832.3876040838086,,1242.097715028539,1832.3876040838086,2020-10-30,2021-09-29,1,0,168,170,2,2,2,2,1.0,0.5588235294117647,0.5,0.5
12,1,any,Arlinghaus,any,female,female,,10.0,8.0,2.0,832.4350905626216,771.7079812986257,,802.0715359306237,832.4350905626216,2022-08-23,2022-08-31,0,1,186,140,2,2,2,2,1.0,0.7214285714285714,1.0,1.0
12,1,any,Arlinghaus,any,female,female,,10.0,8.0,2.0,832.4350905626216,771.7079812986257,,802.0715359306237,832.4350905626216,2022-08-23,2022-08-31,1,0,140,186,2,2,2,2,1.0,0.6236559139784946,1.0,1.0
12,1,any,Cai,any,male,female,,7.0,9.0,2.0,1498.3416667769736,1855.3000103487307,,1676.8208385628523,1855.3000103487307,2022-07-05,2022-07-19,0,1,132,66,2,2,2,2,1.0,0.5909090909090909,1.0,1.0
12,1,any,Cai,any,male,female,,7.0,9.0,2.0,1498.3416667769736,1855.3000103487307,,1676.8208385628523,1855.3000103487307,2022-07-05,2022-07-19,1,0,66,132,2,2,2,2,1.0,0.7348484848484849,1.0,1.0
12,1,any,Cai,any,male,female,,7.0,9.0,2.0,2039.1570856606413,2311.2056442471753,,2175.181364953908,2311.2056442471753,2022-07-05,2022-07-21,0,1,60,62,2,2,2,2,1.0,0.5967741935483871,0.5,0.5
12,1,any,Cai,any,male,female,,7.0,9.0,2.0,2039.1570856606413,2311.2056442471753,,2175.181364953908,2311.2056442471753,2022-07-05,2022-07-21,1,0,62,60,2,2,2,2,1.0,0.65,0.5,0.5
12,1,any,Cai,any,male,male,,7.0,7.0,0.0,1817.096290789236,2311.4529737807775,,2064.2746322850066,2311.4529737807775,2022-07-05,2022-08-17,0,1,122,118,2,2,2,2,1.0,0.7033898305084746,1.0,1.0
12,1,any,Cai,any,male,male,,7.0,7.0,0.0,1817.096290789236,2311.4529737807775,,2064.2746322850066,2311.4529737807775,2022-07-05,2022-08-17,1,0,118,122,2,2,2,2,1.0,0.6475409836065574,0.5,0.5
12,1,any,Cai,any,male,female,,7.0,11.0,4.0,921.6223367518822,976.359119381798,,948.9907280668401,976.359119381798,2022-07-05,2022-09-21,0,1,108,90,2,2,2,2,1.0,0.6555555555555556,0.5,0.5
12,1,any,Cai,any,male,female,,7.0,11.0,4.0,921.6223367518822,976.359119381798,,948.9907280668401,976.359119381798,2022-07-05,2022-09-21,1,0,90,108,2,2,2,2,1.0,0.7222222222222222,1.0,1.0
12,1,any,Cai,any,male,female,,7.0,15.0,8.0,2293.2290116776385,2338.7258945844846,,2315.9774531310613,2338.7258945844846,2022-07-05,2023-08-29,0,1,150,210,2,2,2,2,1.0,0.6904761904761905,1.0,1.0
12,1,any,Cai,any,male,female,,7.0,15.0,8.0,2293.2290116776385,2338.7258945844846,,2315.9774531310613,2338.7258945844846,2022-07-05,2023-08-29,1,0,210,150,2,2,2,2,1.0,0.6066666666666667,0.5,0.5
12,1,any,Cai,any,male,male,,7.0,17.0,10.0,1296.0157599350403,1107.2530921157997,,1201.63442602542,1296.0157599350403,2022-07-05,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.5454545454545454,0.5,0.5
12,1,any,Cai,any,male,male,,7.0,17.0,10.0,1296.0157599350403,1107.2530921157997,,1201.63442602542,1296.0157599350403,2022-07-05,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.4090909090909091,0.5,0.5
12,1,any,Cai,any,female,female,,9.0,9.0,0.0,565.1850196174701,1268.5881642203667,,916.8865919189184,1268.5881642203667,2022-07-19,2022-07-21,0,1,60,62,2,2,2,2,1.0,0.6129032258064516,0.5,0.5
12,1,any,Cai,any,female,female,,9.0,9.0,0.0,565.1850196174701,1268.5881642203667,,916.8865919189184,1268.5881642203667,2022-07-19,2022-07-21,1,0,62,60,2,2,2,2,1.0,0.65,0.5,0.5
12,1,any,Cai,any,female,male,,9.0,18.0,9.0,1512.1238978337722,2035.194799128575,,1773.6593484811735,2035.194799128575,2022-07-19,2022-07-27,0,1,132,66,2,2,2,2,1.0,0.45454545454545453,0.5,0.5
12,1,any,Cai,any,female,male,,9.0,18.0,9.0,1512.1238978337722,2035.194799128575,,1773.6593484811735,2035.194799128575,2022-07-19,2022-07-27,1,0,66,132,2,2,2,2,1.0,0.6212121212121212,1.0,1.0
12,1,any,Cai,any,female,male,,9.0,7.0,2.0,568.5395258027361,1394.2957485411766,,981.4176371719564,1394.2957485411766,2022-07-19,2022-08-17,0,1,122,66,2,2,2,2,1.0,0.4393939393939394,0.0,0.0
12,1,any,Cai,any,female,male,,9.0,7.0,2.0,568.5395258027361,1394.2957485411766,,981.4176371719564,1394.2957485411766,2022-07-19,2022-08-17,1,0,66,122,2,2,2,2,1.0,0.4180327868852459,0.0,0.0
12,1,any,Cai,any,female,female,,9.0,11.0,2.0,698.7136183015183,900.2624208529421,,799.4880195772303,900.2624208529421,2022-07-19,2022-09-21,0,1,108,66,2,2,2,2,1.0,0.696969696969697,1.0,1.0
12,1,any,Cai,any,female,female,,9.0,11.0,2.0,698.7136183015183,900.2624208529421,,799.4880195772303,900.2624208529421,2022-07-19,2022-09-21,1,0,66,108,2,2,2,2,1.0,0.8240740740740741,1.0,1.0
12,1,any,Cai,any,female,female,,9.0,15.0,6.0,1292.3511389711389,1788.1601433876106,,1540.2556411793748,1788.1601433876106,2022-07-19,2023-08-29,0,1,132,66,2,2,2,2,1.0,0.803030303030303,1.0,1.0
12,1,any,Cai,any,female,female,,9.0,15.0,6.0,1292.3511389711389,1788.1601433876106,,1540.2556411793748,1788.1601433876106,2022-07-19,2023-08-29,1,0,66,132,2,2,2,2,1.0,0.7954545454545454,1.0,1.0
12,1,any,Cai,any,female,male,,9.0,17.0,8.0,238.77582875994796,892.2163293730955,,565.4960790665217,892.2163293730955,2022-07-19,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.6515151515151515,0.5,0.5
12,1,any,Cai,any,female,male,,9.0,17.0,8.0,238.77582875994796,892.2163293730955,,565.4960790665217,892.2163293730955,2022-07-19,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.5363636363636364,0.5,0.5
12,1,any,Cai,any,female,male,,9.0,18.0,9.0,1353.5603126569574,893.2042655518388,,1123.382289104398,1353.5603126569574,2022-07-21,2022-07-27,0,1,60,62,2,2,2,2,1.0,0.6290322580645161,1.0,1.0
12,1,any,Cai,any,female,male,,9.0,18.0,9.0,1353.5603126569574,893.2042655518388,,1123.382289104398,1353.5603126569574,2022-07-21,2022-07-27,1,0,62,60,2,2,2,2,1.0,0.55,0.5,0.5
12,1,any,Cai,any,female,male,,9.0,7.0,2.0,431.2272834596623,156.47785785854813,,293.85257065910525,431.2272834596623,2022-07-21,2022-08-17,0,1,60,62,2,2,2,2,1.0,0.5806451612903226,1.0,1.0
12,1,any,Cai,any,female,male,,9.0,7.0,2.0,431.2272834596623,156.47785785854813,,293.85257065910525,431.2272834596623,2022-07-21,2022-08-17,1,0,62,60,2,2,2,2,1.0,0.5833333333333334,1.0,1.0
12,1,any,Cai,any,female,female,,9.0,11.0,2.0,1166.0163136080043,1483.9178953028365,,1324.9671044554204,1483.9178953028365,2022-07-21,2022-09-21,0,1,60,62,2,2,2,2,1.0,0.532258064516129,0.5,0.5
12,1,any,Cai,any,female,female,,9.0,11.0,2.0,1166.0163136080043,1483.9178953028365,,1324.9671044554204,1483.9178953028365,2022-07-21,2022-09-21,1,0,62,60,2,2,2,2,1.0,0.6666666666666666,0.5,0.5
12,1,any,Cai,any,female,female,,9.0,15.0,6.0,1024.1610029677952,631.5594983847523,,827.8602506762737,1024.1610029677952,2022-07-21,2023-08-29,0,1,60,62,2,2,2,2,1.0,0.6935483870967742,1.0,1.0
12,1,any,Cai,any,female,female,,9.0,15.0,6.0,1024.1610029677952,631.5594983847523,,827.8602506762737,1024.1610029677952,2022-07-21,2023-08-29,1,0,62,60,2,2,2,2,1.0,0.65,0.5,0.5
12,1,any,Cai,any,female,male,,9.0,17.0,8.0,801.5189392646938,1262.855130250497,,1032.1870347575955,1262.855130250497,2022-07-21,2023-09-05,0,1,60,62,2,2,2,2,1.0,0.5161290322580645,0.5,0.5
12,1,any,Cai,any,female,male,,9.0,17.0,8.0,801.5189392646938,1262.855130250497,,1032.1870347575955,1262.855130250497,2022-07-21,2023-09-05,1,0,62,60,2,2,2,2,1.0,0.35,0.5,0.5
12,1,any,Cai,any,male,female,,18.0,11.0,7.0,1447.6290808076494,1894.024883680254,,1670.8269822439518,1894.024883680254,2022-07-27,2022-09-21,0,1,108,90,2,2,2,2,1.0,0.7111111111111111,1.0,1.0
12,1,any,Cai,any,male,female,,18.0,11.0,7.0,1447.6290808076494,1894.024883680254,,1670.8269822439518,1894.024883680254,2022-07-27,2022-09-21,1,0,90,108,2,2,2,2,1.0,0.7037037037037037,1.0,1.0
12,1,any,Cai,any,male,male,,18.0,23.0,5.0,1448.3939588385474,512.152565160031,,980.2732619992892,1448.3939588385474,2022-07-27,2023-03-07,0,1,132,106,2,2,2,2,1.0,0.5094339622641509,0.5,0.5
12,1,any,Cai,any,male,male,,18.0,23.0,5.0,1448.3939588385474,512.152565160031,,980.2732619992892,1448.3939588385474,2022-07-27,2023-03-07,1,0,106,132,2,2,2,2,1.0,0.6060606060606061,0.5,0.5
12,1,any,Cai,any,male,male,,18.0,25.0,7.0,684.6044186243615,900.256285732013,,792.4303521781873,900.256285732013,2022-07-27,2023-03-23,0,1,132,108,2,2,2,2,1.0,0.7314814814814815,1.0,1.0
12,1,any,Cai,any,male,male,,18.0,25.0,7.0,684.6044186243615,900.256285732013,,792.4303521781873,900.256285732013,2022-07-27,2023-03-23,1,0,108,132,2,2,2,2,1.0,0.6590909090909091,0.5,0.5
12,1,any,Cai,any,male,male,,18.0,20.0,2.0,1059.5570583975173,1166.8657934826952,,1113.2114259401062,1166.8657934826952,2022-07-27,2023-03-28,0,1,132,108,2,2,2,2,1.0,0.5648148148148148,0.5,0.5
12,1,any,Cai,any,male,male,,18.0,20.0,2.0,1059.5570583975173,1166.8657934826952,,1113.2114259401062,1166.8657934826952,2022-07-27,2023-03-28,1,0,108,132,2,2,2,2,1.0,0.5984848484848485,1.0,1.0
12,1,any,Cai,any,male,female,,18.0,15.0,3.0,388.6720983039559,262.9992015197004,,325.83564991182817,388.6720983039559,2022-07-27,2023-08-29,0,1,132,108,2,2,2,2,1.0,0.6851851851851852,1.0,1.0
12,1,any,Cai,any,male,female,,18.0,15.0,3.0,388.6720983039559,262.9992015197004,,325.83564991182817,388.6720983039559,2022-07-27,2023-08-29,1,0,108,132,2,2,2,2,1.0,0.7121212121212122,1.0,1.0
12,1,any,Cai,any,male,male,,18.0,17.0,1.0,1665.848087311685,1653.2173783262745,,1659.5327328189796,1665.848087311685,2022-07-27,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.5909090909090909,0.5,0.5
12,1,any,Cai,any,male,male,,18.0,17.0,1.0,1665.848087311685,1653.2173783262745,,1659.5327328189796,1665.848087311685,2022-07-27,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.45454545454545453,0.5,0.5
12,1,any,Cai,any,male,male,,18.0,22.0,4.0,296.2333708413014,456.3670671729063,,376.3002190071038,456.3670671729063,2022-07-27,2024-02-20,0,1,132,108,2,2,2,2,1.0,0.7222222222222222,1.0,1.0
12,1,any,Cai,any,male,male,,18.0,22.0,4.0,296.2333708413014,456.3670671729063,,376.3002190071038,456.3670671729063,2022-07-27,2024-02-20,1,0,108,132,2,2,2,2,1.0,0.7196969696969697,1.0,1.0
12,1,any,Cai,any,male,male,,18.0,20.0,2.0,474.64665805207136,263.2690259031624,,368.9578419776169,474.64665805207136,2022-07-27,2024-05-15,0,1,132,108,2,2,2,2,1.0,0.6296296296296297,0.5,0.5
12,1,any,Cai,any,male,male,,18.0,20.0,2.0,474.64665805207136,263.2690259031624,,368.9578419776169,474.64665805207136,2022-07-27,2024-05-15,1,0,108,132,2,2,2,2,1.0,0.6363636363636364,1.0,1.0
12,1,any,Cai,any,male,female,,7.0,11.0,4.0,897.9002871143321,1529.9607968833711,,1213.9305419988516,1529.9607968833711,2022-08-17,2022-09-21,0,1,108,90,2,2,2,2,1.0,0.5888888888888889,0.5,0.5
12,1,any,Cai,any,male,female,,7.0,11.0,4.0,897.9002871143321,1529.9607968833711,,1213.9305419988516,1529.9607968833711,2022-08-17,2022-09-21,1,0,90,108,2,2,2,2,1.0,0.6018518518518519,0.5,0.5
12,1,any,Cai,any,male,female,,7.0,15.0,8.0,727.9807758450769,475.4639839146599,,601.7223798798684,727.9807758450769,2022-08-17,2023-08-29,0,1,122,118,2,2,2,2,1.0,0.8389830508474576,1.0,1.0
12,1,any,Cai,any,male,female,,7.0,15.0,8.0,727.9807758450769,475.4639839146599,,601.7223798798684,727.9807758450769,2022-08-17,2023-08-29,1,0,118,122,2,2,2,2,1.0,0.6967213114754098,0.5,0.5
12,1,any,Cai,any,male,male,,7.0,17.0,10.0,776.4255662972465,1299.519418862219,,1037.9724925797327,1299.519418862219,2022-08-17,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.5909090909090909,0.5,0.5
12,1,any,Cai,any,male,male,,7.0,17.0,10.0,776.4255662972465,1299.519418862219,,1037.9724925797327,1299.519418862219,2022-08-17,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.4909090909090909,0.5,0.5
12,1,any,Cai,any,female,male,,11.0,20.0,9.0,1015.6980080712967,1112.6631475878041,,1064.1805778295504,1112.6631475878041,2022-09-21,2023-03-28,0,1,108,90,2,2,2,2,1.0,0.4777777777777778,0.5,0.5
12,1,any,Cai,any,female,male,,11.0,20.0,9.0,1015.6980080712967,1112.6631475878041,,1064.1805778295504,1112.6631475878041,2022-09-21,2023-03-28,1,0,90,108,2,2,2,2,1.0,0.5,0.0,0.0
12,1,any,Cai,any,female,female,,11.0,15.0,4.0,1408.1298958547823,1717.895654572768,,1563.012775213775,1717.895654572768,2022-09-21,2023-08-29,0,1,108,90,2,2,2,2,1.0,0.8222222222222222,1.0,1.0
12,1,any,Cai,any,female,female,,11.0,15.0,4.0,1408.1298958547823,1717.895654572768,,1563.012775213775,1717.895654572768,2022-09-21,2023-08-29,1,0,90,108,2,2,2,2,1.0,0.8981481481481481,1.0,1.0
12,1,any,Cai,any,female,male,,11.0,17.0,6.0,596.610185632126,242.01198317438744,,419.3110844032567,596.610185632126,2022-09-21,2023-09-05,0,1,108,66,2,2,2,2,1.0,0.5757575757575758,0.5,0.5
12,1,any,Cai,any,female,male,,11.0,17.0,6.0,596.610185632126,242.01198317438744,,419.3110844032567,596.610185632126,2022-09-21,2023-09-05,1,0,66,108,2,2,2,2,1.0,0.5740740740740741,0.5,0.5
12,1,any,Cai,any,female,male,,11.0,20.0,9.0,1840.3356306934884,1886.3905958204946,,1863.3631132569915,1886.3905958204946,2022-09-21,2024-05-15,0,1,108,90,2,2,2,2,1.0,0.5888888888888889,1.0,1.0
12,1,any,Cai,any,female,male,,11.0,20.0,9.0,1840.3356306934884,1886.3905958204946,,1863.3631132569915,1886.3905958204946,2022-09-21,2024-05-15,1,0,90,108,2,2,2,2,1.0,0.5833333333333334,1.0,1.0
12,1,any,Cai,any,male,male,,23.0,25.0,2.0,1523.7543404368041,939.903149265923,,1231.8287448513636,1523.7543404368041,2023-03-07,2023-03-23,0,1,154,106,2,2,2,2,1.0,0.5566037735849056,0.5,0.5
12,1,any,Cai,any,male,male,,23.0,25.0,2.0,1523.7543404368041,939.903149265923,,1231.8287448513636,1523.7543404368041,2023-03-07,2023-03-23,1,0,106,154,2,2,2,2,1.0,0.5194805194805194,0.5,0.5
12,1,any,Cai,any,male,male,,23.0,20.0,3.0,1641.1252054611798,849.0163308205562,,1245.070768140868,1641.1252054611798,2023-03-07,2023-03-28,0,1,154,106,2,2,2,2,1.0,0.5094339622641509,1.0,1.0
12,1,any,Cai,any,male,male,,23.0,20.0,3.0,1641.1252054611798,849.0163308205562,,1245.070768140868,1641.1252054611798,2023-03-07,2023-03-28,1,0,106,154,2,2,2,2,1.0,0.525974025974026,0.5,0.5
12,1,any,Cai,any,male,female,,23.0,15.0,8.0,1634.2843632611798,411.2750053188255,,1022.7796842900027,1634.2843632611798,2023-03-07,2023-08-29,0,1,154,106,2,2,2,2,1.0,0.7452830188679245,1.0,1.0
12,1,any,Cai,any,male,female,,23.0,15.0,8.0,1634.2843632611798,411.2750053188255,,1022.7796842900027,1634.2843632611798,2023-03-07,2023-08-29,1,0,106,154,2,2,2,2,1.0,0.6558441558441559,1.0,1.0
12,1,any,Cai,any,male,male,,23.0,17.0,6.0,1478.630491366927,1149.7652151635132,,1314.1978532652201,1478.630491366927,2023-03-07,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.6666666666666666,0.5,0.5
12,1,any,Cai,any,male,male,,23.0,17.0,6.0,1478.630491366927,1149.7652151635132,,1314.1978532652201,1478.630491366927,2023-03-07,2023-09-05,1,0,66,110,2,2,2,2,1.0,0.5545454545454546,0.5,0.5
12,1,any,Cai,any,male,male,,23.0,22.0,1.0,1198.9946997380764,384.4141646713867,,791.7044322047316,1198.9946997380764,2023-03-07,2024-02-20,0,1,154,106,2,2,2,2,1.0,0.6226415094339622,0.5,0.5
12,1,any,Cai,any,male,male,,23.0,22.0,1.0,1198.9946997380764,384.4141646713867,,791.7044322047316,1198.9946997380764,2023-03-07,2024-02-20,1,0,106,154,2,2,2,2,1.0,0.6168831168831169,0.5,0.5
12,1,any,Cai,any,male,male,,23.0,20.0,3.0,1922.349221655628,585.4558309556751,,1253.9025263056515,1922.349221655628,2023-03-07,2024-05-15,0,1,152,106,2,2,2,2,1.0,0.4528301886792453,0.5,0.5
12,1,any,Cai,any,male,male,,23.0,20.0,3.0,1922.349221655628,585.4558309556751,,1253.9025263056515,1922.349221655628,2023-03-07,2024-05-15,1,0,106,152,2,2,2,2,1.0,0.5394736842105263,0.5,0.5
12,1,any,Cai,any,male,male,,25.0,20.0,5.0,1725.9395267505754,1786.926120464973,,1756.4328236077743,1786.926120464973,2023-03-23,2023-03-28,0,1,154,168,2,2,2,2,1.0,0.5238095238095238,0.5,0.5
12,1,any,Cai,any,male,male,,25.0,20.0,5.0,1725.9395267505754,1786.926120464973,,1756.4328236077743,1786.926120464973,2023-03-23,2023-03-28,1,0,168,154,2,2,2,2,1.0,0.538961038961039,0.5,0.5
12,1,any,Cai,any,male,female,,25.0,15.0,10.0,1064.8815380125623,1091.287771396711,,1078.0846547046367,1091.287771396711,2023-03-23,2023-08-29,0,1,164,168,2,2,2,2,1.0,0.7976190476190477,1.0,1.0
12,1,any,Cai,any,male,female,,25.0,15.0,10.0,1064.8815380125623,1091.287771396711,,1078.0846547046367,1091.287771396711,2023-03-23,2023-08-29,1,0,168,164,2,2,2,2,1.0,0.8048780487804879,1.0,1.0
12,1,any,Cai,any,male,male,,25.0,17.0,8.0,2228.7435114880313,1839.900442958803,,2034.3219772234172,2228.7435114880313,2023-03-23,2023-09-05,0,1,110,66,2,2,2,2,1.0,0.6666666666666666,1.0,1.0
